x,exact,Hancock_PLM,Hancock_PPM_tr_2shk,Local_PPM_tr_2shk,Local_PPM_exact_label_THINC,Local_PPM_carried_label_THINC,PPM_DirectEuler,PPML_trace
0.87109375,1.0,1.0001717805862427,1.000005841255188,1.0000072717666626,1.0000044107437134,1.000003457069397,1.000314712524414,1.0000141859054565
0.87890625,1.0,1.0001866817474365,1.0000053644180298,1.0000089406967163,1.0000033378601074,1.0000056028366089,1.000266432762146,1.0000147819519043
0.88671875,1.0,1.000204086303711,1.0000063180923462,1.0000110864639282,1.0000027418136597,1.000008463859558,1.0001940727233887,1.000015377998352
0.89453125,1.0,1.0002267360687256,1.0000083446502686,1.0000131130218506,1.0000017881393433,1.0000113248825073,1.0000988245010376,1.000015139579773
0.90234375,1.0,1.000258445739746,1.0000094175338745,1.0000126361846924,1.0000015497207642,1.0000133514404297,1.0000290870666504,1.0000146627426147
0.91015625,1.0,1.00030517578125,1.0000097751617432,1.0000096559524536,1.0000015497207642,1.0000131130218506,0.9999823570251465,1.0000146627426147
0.91796875,1.0,1.0003740787506104,1.0000100135803223,1.0000065565109253,1.000001311302185,1.0000114440917969,0.9999421834945679,1.0000146627426147
0.92578125,1.0,1.0004650354385376,1.0000110864639282,1.000003695487976,1.0000007152557373,1.0000079870224,0.9999136328697205,1.0000149011611938
0.93359375,1.0,1.0005728006362915,1.0000113248825073,1.000002384185791,1.0,1.0000039339065552,0.9999057650566101,1.0000147819519043
0.94140625,1.0,1.0006896257400513,1.0000113248825073,1.000002384185791,1.0000009536743164,1.0000005960464478,0.9999022483825684,1.0000146627426147
0.94921875,1.0,1.0008052587509155,1.0000110864639282,1.0000030994415283,1.0000004768371582,0.9999991655349731,0.9998935461044312,1.0000150203704834
0.95703125,1.0,1.000902533531189,1.0000107288360596,1.0000041723251343,1.0000011920928955,1.0000001192092896,0.9998703598976135,1.0000144243240356
0.96484375,1.0,1.0009454488754272,1.0000096559524536,1.000005841255188,1.0000030994415283,1.0000020265579224,0.9998384118080139,1.0000139474868774
0.97265625,1.0,1.0009490251541138,1.0000097751617432,1.0000061988830566,1.0000038146972656,1.0000032186508179,0.9998233318328857,1.0000139474868774
0.98046875,1.0,1.000930905342102,1.0000090599060059,1.0000042915344238,1.0000038146972656,1.0000028610229492,0.9998246431350708,1.0000141859054565
0.98828125,1.0,1.0008612871170044,1.0000094175338745,1.0000014305114746,1.000003457069397,1.0000001192092896,0.9998282790184021,1.0000135898590088
0.99609375,1.0,1.0007257461547852,1.000009536743164,0.9999960660934448,1.0000019073486328,0.9999968409538269,0.9998418092727661,1.0000134706497192
